Uniform Crime Reporting Statistics - UCR Data Online
http://www.ucrdatatool.gov/

Estimated crime in Arizona

,,National or state crime,,,,,,,,,,"Crime rate per 100,000 population",,,,,,,,,,,

,,Violent crime,,,,,,Property crime,,,,Violent crime,,,,,,Property crime,,,,,

Year,Population,Violent crime total,Murder and nonnegligent Manslaughter,Legacy rape /1,Revised rape /2,Robbery,Aggravated assault,Property crime total,Burglary,Larceny-theft,Motor vehicle theft,Violent Crime rate,Murder and nonnegligent manslaughter rate,Legacy rape rate /1,Revised rape rate /2,Robbery rate,Aggravated assault rate,Property crime rate,Burglary rate,Larceny-theft rate,Motor vehicle theft rate,
1991,     598000,      14671,         482,         214,,       7269,       6706,      49722,      12405,      29182,       8135,       2453.3,          80.6,          35.8,,       1215.6,       1121.4,       8314.7,       2074.4,       4879.9,       1360.4 
1992,     589000,      16685,         443,         215,,       7459,       8568,      50502,      10721,      30663,       9118,       2832.8,          75.2,          36.5,,       1266.4,       1454.7,       8574.2,       1820.2,       5205.9,       1548.0 
1993,     578000,      16888,         454,         324,,       7107,       9003,      51091,      11534,      31495,       8062,       2921.8,          78.5,          56.1,,       1229.6,       1557.6,       8839.3,       1995.5,       5449.0,       1394.8 
1994,     570000,      15177,         399,         249,,       6311,       8218,      48009,      10037,      29711,       8261,       2662.6,          70.0,          43.7,,       1107.2,       1441.8,       8422.6,       1760.9,       5212.5,       1449.3 
1995,     554000,      14744,         360,         292,,       6864,       7228,      52697,      10185,      32319,      10193,       2661.4,          65.0,          52.7,,       1239.0,       1304.7,       9512.1,       1838.4,       5833.8,       1839.9 
1996,     543000,      13411,         397,         260,,       6444,       6310,      51188,       9828,      31385,       9975,       2469.8,          73.1,          47.9,,       1186.7,       1162.1,       9426.9,       1809.9,       5779.9,       1837.0 
1997,     529000,      10708,         301,         218,,       4501,       5688,      41341,       6963,      26809,       7569,       2024.2,          56.9,          41.2,,         850.9,       1075.2,       7814.9,       1316.3,       5067.9,       1430.8 
1998,     523000,       8988,         260,         190,,       3606,       4932,      37222,       6361,      24360,       6501,       1718.5,          49.7,          36.3,,         689.5,         943.0,       7117.0,       1216.3,       4657.7,       1243.0 
1999,     519000,       8448,         241,         248,,       3344,       4615,      33420,       5067,      21701,       6652,       1627.7,          46.4,          47.8,,         644.3,         889.2,       6439.3,         976.3,       4181.3,       1281.7 
2000,     572059,       8626,         239,         251,,       3554,       4582,      33000,       4745,      21655,       6600,       1507.9,          41.8,          43.9,,         621.3,         801.0,       5768.6,         829.5,       3785.4,       1153.7 
2001,     573822,       9195,         231,         181,,       3780,       5003,      35232,       4949,      22313,       7970,       1602.4,          40.3,          31.5,,         658.7,         871.9,       6139.9,         862.5,       3888.5,       1388.9 
2002,     569157,       9322,         264,         262,,       3834,       4962,      36477,       5170,      21708,       9599,       1637.9,          46.4,          46.0,,         673.6,         871.8,       6409.0,         908.4,       3814.1,       1686.5 
2003,     557620,       9061,         249,         274,,       3941,       4597,      32696,       4671,      18119,       9906,       1624.9,          44.7,          49.1,,         706.8,         824.4,       5863.5,         837.7,       3249.3,       1776.5 
2004,     554239,       7590,         198,         222,,       3202,       3968,      26896,       3946,      14542,       8408,       1369.4,          35.7,          40.1,,         577.7,         715.9,       4852.8,         712.0,       2623.8,       1517.0 
2005,     582049,       8032,         195,         166,,       3700,       3971,      26133,       3577,      14836,       7720,       1380.0,          33.5,          28.5,,         635.7,         682.2,       4490.0,         614.6,       2549.0,       1326.0 
2006,     581530,       8772,         169,         185,,       3829,       4589,      27064,       3835,      15908,       7321,       1508.4,          29.1,          31.8,,         658.4,         789.1,       4653.9,         659.5,       2735.5,       1258.9 
2007,     588292,       8325,         181,         192,,       4265,       3687,      28922,       3926,      17390,       7606,       1415.1,          30.8,          32.6,,         725.0,         626.7,       4916.3,         667.4,       2956.0,       1292.9 
2008,     591833,       8509,         186,         186,,       4430,       3707,      30211,       3788,      19958,       6465,       1437.7,          31.4,          31.4,,         748.5,         626.4,       5104.6,         640.0,       3372.2,       1092.4 
2009,     599657,       8089,         145,         150,,       4404,       3390,      28495,       3696,      19267,       5532,       1348.9,          24.2,          25.0,,         734.4,         565.3,       4751.9,         616.4,       3213.0,         922.5 
2010,     604912,       8026,         132,         187,,       4325,       3382,      28802,       4233,      19514,       5055,       1326.8,          21.8,          30.9,,         715.0,         559.1,       4761.4,         699.8,       3225.9,         835.7 
2011,     619020,       7433,         108,         173,,       4094,       3058,      29654,       3850,      21347,       4457,       1200.8,          17.4,          27.9,,         661.4,         494.0,       4790.5,         622.0,       3448.5,         720.0 
2012,     633427,       7866,          88,         236,,       4037,       3505,      30757,       3519,      23575,       3663,       1241.8,          13.9,          37.3,,         637.3,         553.3,       4855.7,         555.5,       3721.8,         578.3 
2013,     649111,       8415,         103,         297,         395,       4082,       3835,      31097,       3316,      24547,       3234,       1296.4,          15.9,          45.8,          60.9,         628.9,         590.8,       4790.7,         510.9,       3781.6,         498.2 
2014,     658893,       8199,         105,         352,         472,       3497,       4125,      34147,       3466,      26898,       3783,       1244.4,          15.9,          53.4,          71.6,         530.7,         626.1,       5182.5,         526.0,       4082.3,         574.1 

Estimated crime in Florida

,,National or state crime,,,,,,,,,,"Crime rate per 100,000 population",,,,,,,,,,,

,,Violent crime,,,,,,Property crime,,,,Violent crime,,,,,,Property crime,,,,,

Year,Population,Violent crime total,Murder and nonnegligent Manslaughter,Legacy rape /1,Revised rape /2,Robbery,Aggravated assault,Property crime total,Burglary,Larceny-theft,Motor vehicle theft,Violent Crime rate,Murder and nonnegligent manslaughter rate,Legacy rape rate /1,Revised rape rate /2,Robbery rate,Aggravated assault rate,Property crime rate,Burglary rate,Larceny-theft rate,Motor vehicle theft rate,
1960,   4951560,      11061,         527,         403,,       4005,       6126,     122858,      39966,      73603,       9289,         223.4,          10.6,           8.1,,          80.9,         123.7,       2481.2,         807.1,       1486.5,         187.6 
1961,   5222000,      11376,         477,         398,,       3746,       6755,     117144,      37627,      70655,       8862,         217.8,           9.1,           7.6,,          71.7,         129.4,       2243.3,         720.5,       1353.0,         169.7 
1962,   5459000,      10489,         420,         318,,       3457,       6294,     128028,      40575,      78266,       9187,         192.1,           7.7,           5.8,,          63.3,         115.3,       2345.3,         743.3,       1433.7,         168.3 
1963,   5652000,      12150,         463,         398,,       4017,       7272,     145313,      46604,      89034,       9675,         215.0,           8.2,           7.0,,          71.1,         128.7,       2571.0,         824.6,       1575.3,         171.2 
1964,   5705000,      16539,         489,         589,,       4958,      10503,     175041,      54959,     108307,      11775,         289.9,           8.6,          10.3,,          86.9,         184.1,       3068.2,         963.3,       1898.5,         206.4 
1965,   5805000,      17386,         518,         771,,       5146,      10951,     175351,      55556,     107733,      12062,         299.5,           8.9,          13.3,,          88.6,         188.6,       3020.7,         957.0,       1855.9,         207.8 
1966,   5941000,      20069,         612,         871,,       5933,      12653,     200716,      62839,     123424,      14453,         337.8,          10.3,          14.7,,          99.9,         213.0,       3378.5,       1057.7,       2077.5,         243.3 
1967,   5995000,      23399,         630,         913,,       7850,      14006,     222612,      73188,     132298,      17126,         390.3,          10.5,          15.2,,         130.9,         233.6,       3713.3,       1220.8,       2206.8,         285.7 
1968,   6160000,      27913,         731,       1113,,       9849,      16220,     249194,      81743,     147745,      19706,         453.1,          11.9,          18.1,,         159.9,         263.3,       4045.4,       1327.0,       2398.5,         319.9 
1969,   6354000,      29411,         720,       1347,,      10345,      16999,     271930,      86308,     161291,      24331,         462.9,          11.3,          21.2,,         162.8,         267.5,       4279.7,       1358.3,       2538.4,         382.9 
1970,   6789443,      33824,         860,       1509,,      12636,      18819,     327182,     106036,     194216,      26930,         498.2,          12.7,          22.2,,         186.1,         277.2,       4819.0,       1561.8,       2860.6,         396.6 
1971,   7041000,      38575,         933,       1708,,      13422,      22512,     360864,     118175,     215037,      27652,         547.9,          13.3,          24.3,,         190.6,         319.7,       5125.2,       1678.4,       3054.1,         392.7 
1972,   7259000,      40252,         924,       1920,,      13745,      23663,     350054,     116516,     206962,      26576,         554.5,          12.7,          26.4,,         189.4,         326.0,       4822.3,       1605.1,       2851.1,         366.1 
1973,   7678000,      46419,       1180,       2447,,      17069,      25723,     411212,     142597,     234073,      34542,         604.6,          15.4,          31.9,,         222.3,         335.0,       5355.7,       1857.2,       3048.6,         449.9 
1974,   8090000,      54821,       1191,       2910,,      22263,      28457,     542815,     185042,     318708,      39065,         677.6,          14.7,          36.0,,         275.2,         351.8,       6709.7,       2287.3,       3939.5,         482.9 
1975,   8357000,      57540,       1130,       2986,,      20031,      33393,     587723,     196358,     354374,      36991,         688.5,          13.5,          35.7,,         239.7,         399.6,       7032.7,       2349.6,       4240.4,         442.6 
1976,   8421000,      54597,         903,       3055,,      15695,      34944,     536283,     164609,     343069,      28605,         648.3,          10.7,          36.3,,         186.4,         415.0,       6368.4,       1954.7,       4074.0,         339.7 
1977,   8452000,      58052,         859,       3348,,      15885,      37960,     511494,     157195,     324601,      29698,         686.8,          10.2,          39.6,,         187.9,         449.1,       6051.8,       1859.9,       3840.5,         351.4 
1978,   8594000,      65792,         949,       3960,,      17701,      43182,     541760,     170061,     338299,      33400,         765.6,          11.0,          46.1,,         206.0,         502.5,       6303.9,       1978.8,       3936.5,         388.6 
1979,   8860000,      73881,       1084,       4576,,      22097,      46124,     607281,     190884,     378099,      38298,         833.9,          12.2,          51.6,,         249.4,         520.6,       6854.2,       2154.4,       4267.5,         432.3 
1980,   9567112,      94095,       1387,       5439,,      34015,      53254,     709730,     239825,     424223,      45682,         983.5,          14.5,          56.9,,         355.5,         556.6,       7418.4,       2506.8,       4434.2,         477.5 
1981,  10166000,      98109,       1522,       5707,,      35473,      55407,     718470,     241536,     431222,      45712,         965.1,          15.0,          56.1,,         348.9,         545.0,       7067.4,       2375.9,       4241.8,         449.7 
1982,  10416000,      93411,       1409,       5587,,      31002,      55413,     684166,     211932,     427462,      44772,         896.8,          13.5,          53.6,,         297.6,         532.0,       6568.4,       2034.7,       4103.9,         429.8 
1983,  10680000,      88292,       1199,       5170,,      28126,      53797,     635934,     191902,     400796,      43236,         826.7,          11.2,          48.4,,         263.4,         503.7,       5954.4,       1796.8,       3752.8,         404.8 
1984,  10976000,      95270,       1264,       5570,,      30311,      58125,     653429,     198446,     408153,      46830,         868.0,          11.5,          50.7,,         276.2,         529.6,       5953.3,       1808.0,       3718.6,         426.7 
1985,  11366000,     106971,       1296,       6004,,      35506,      64165,     753918,     228402,     465792,      59724,         941.1,          11.4,          52.8,,         312.4,         564.5,       6633.1,       2009.5,       4098.1,         525.5 
1986,  11675000,     121013,       1371,       6152,,      42822,      70668,     839651,     259331,     510496,      69824,       1036.5,          11.7,          52.7,,         366.8,         605.3,       7191.9,       2221.3,       4372.6,         598.1 
1987,  12023000,     123168,       1371,       6032,,      42869,      72896,     899167,     271346,     546466,      81355,       1024.4,          11.4,          50.2,,         356.6,         606.3,       7478.7,       2256.9,       4545.2,         676.7 
1988,  12377000,     138343,       1416,       6154,,      49916,      80857,     967869,     283960,     589215,      94694,       1117.7,          11.4,          49.7,,         403.3,         653.3,       7819.9,       2294.3,       4760.6,         765.1 
1989,  12671000,     140575,       1405,       6299,,      51188,      81683,     975042,     289254,     583702,     102086,       1109.4,          11.1,          49.7,,         404.0,         644.6,       7695.1,       2282.8,       4606.6,         805.7 
1990,  12937926,     160990,       1379,       6781,,      53928,      98902,     978944,     280832,     591210,     106902,       1244.3,          10.7,          52.4,,         416.8,         764.4,       7566.5,       2170.6,       4569.6,         826.3 
1991,  13277000,     157243,       1248,       6865,,      53083,      96047,     977570,     266313,     607222,     104035,       1184.3,           9.4,          51.7,,         399.8,         723.4,       7362.9,       2005.8,       4573.5,         783.6 
1992,  13488000,     162827,       1208,       7310,,      49482,     104827,     964533,     254755,     598093,     111685,       1207.2,           9.0,          54.2,,         366.9,         777.2,       7151.0,       1888.8,       4434.3,         828.0 
1993,  13679000,     164975,       1224,       7359,,      48913,     107479,     977363,     251063,     603784,     122516,       1206.0,           8.9,          53.8,,         357.6,         785.7,       7145.0,       1835.4,       4413.9,         895.7 
1994,  13953000,     160016,       1165,       7301,,      45871,     105679,     991105,     237341,     626578,     127186,       1146.8,           8.3,          52.3,,         328.8,         757.4,       7103.2,       1701.0,       4490.6,         911.5 
1995,  14166000,     151711,       1037,       6887,,      42485,     101302,     939288,     215657,     612311,     111320,       1071.0,           7.3,          48.6,,         299.9,         715.1,       6630.6,       1522.4,       4322.4,         785.8 
1996,  14400000,     151350,       1077,       7508,,      41643,     101122,     928273,     219056,     605448,     103769,       1051.0,           7.5,          52.1,,         289.2,         702.2,       6446.3,       1521.2,       4204.5,         720.6 
1997,  14654000,     149996,       1012,       7599,,      40459,     100926,     915613,     213926,     594492,     107195,       1023.6,           6.9,          51.9,,         276.1,         688.7,       6248.2,       1459.8,       4056.9,         731.5 
1998,  14916000,     140016,         967,       7404,,      36198,      95447,     887107,     203105,     579752,     104250,         938.7,           6.5,          49.6,,         242.7,         639.9,       5947.4,       1361.7,       3886.8,         698.9 
1999,  15111244,     129044,         859,       6990,,      31969,      89226,     808674,     181378,     534105,      93191,         854.0,           5.7,          46.3,,         211.6,         590.5,       5351.5,       1200.3,       3534.5,         616.7 
2000,  15982378,     129777,         903,       7057,,      31809,      90008,     780377,     172898,     518298,      89181,         812.0,           5.6,          44.2,,         199.0,         563.2,       4882.7,       1081.8,       3242.9,         558.0 
2001,  16373330,     130713,         874,       6641,,      32867,      90331,     782517,     176052,     516548,      89917,         798.3,           5.3,          40.6,,         200.7,         551.7,       4779.2,       1075.2,       3154.8,         549.2 
2002,  16691701,     128721,         911,       6753,,      32581,      88476,     777236,     177242,     511478,      88516,         771.2,           5.5,          40.5,,         195.2,         530.1,       4656.4,       1061.9,       3064.3,         530.3 
2003,  16999181,     124280,         924,       6727,,      31523,      85106,     757696,     170644,     505489,      81563,         731.1,           5.4,          39.6,,         185.4,         500.6,       4457.3,       1003.8,       2973.6,         479.8 
2004,  17385430,     123754,         946,       6612,,      29997,      86199,     727141,     166332,     482484,      78325,         711.8,           5.4,          38.0,,         172.5,         495.8,       4182.5,         956.7,       2775.2,         450.5 
2005,  17768191,     125957,         883,       6592,,      30141,      88341,     712998,     164783,     472912,      75303,         709.0,           5.0,          37.1,,         169.6,         497.2,       4013.0,         927.4,       2662.0,         424.0 
2006,  18089888,     129602,       1129,       6475,,      34147,      87851,     721101,     170873,     473774,      76454,         716.4,           6.2,          35.8,,         188.8,         485.6,       3986.2,         944.6,       2619.0,         422.6 
2007,  18251243,     131878,       1202,       6149,,      38155,      86372,     746249,     181836,     490783,      73630,         722.6,           6.6,          33.7,,         209.1,         473.2,       4088.8,         996.3,       2689.0,         403.4 
2008,  18328340,     126256,       1168,       5972,,      36268,      82848,     758889,     188472,     506902,      63515,         688.9,           6.4,          32.6,,         197.9,         452.0,       4140.5,       1028.3,       2765.7,         346.5 
2009,  18537969,     113541,       1017,       5501,,      30911,      76112,     712010,     181884,     479867,      50259,         612.5,           5.5,          29.7,,         166.7,         410.6,       3840.8,         981.1,       2588.6,         271.1 
2010,  18838613,     101969,         987,       5373,,      26086,      69523,     669035,     169119,     458454,      41462,         541.3,           5.2,          28.5,,         138.5,         369.0,       3551.4,         897.7,       2433.6,         220.1 
2011,  19082262,      98198,         984,       5273,,      25622,      66319,     671200,     170171,     461408,      39621,         514.6,           5.2,          27.6,,         134.3,         347.5,       3517.4,         891.8,       2418.0,         207.6 
2012,  19320749,      94087,       1009,       5260,,      23889,      63929,     632988,     153563,     442095,      37330,         487.0,           5.2,          27.2,,         123.6,         330.9,       3276.2,         794.8,       2288.2,         193.2 
2013,  19600311,      91993,         972,       4765,       6767,      23200,      61054,     607170,     138915,     433344,      34911,         469.3,           5.0,          24.3,          34.5,         118.4,         311.5,       3097.8,         708.7,       2210.9,         178.1 
2014,  19893297,     107521,       1149,       6051,       8563,      24914,      72895,     679446,     143220,     493647,      42579,         540.5,           5.8,          30.4,          43.0,         125.2,         366.4,       3415.5,         719.9,       2481.5,         214.0 

Estimated crime in Georgia

,,National or state crime,,,,,,,,,,"Crime rate per 100,000 population",,,,,,,,,,,

,,Violent crime,,,,,,Property crime,,,,Violent crime,,,,,,Property crime,,,,,

Year,Population,Violent crime total,Murder and nonnegligent Manslaughter,Legacy rape /1,Revised rape /2,Robbery,Aggravated assault,Property crime total,Burglary,Larceny-theft,Motor vehicle theft,Violent Crime rate,Murder and nonnegligent manslaughter rate,Legacy rape rate /1,Revised rape rate /2,Robbery rate,Aggravated assault rate,Property crime rate,Burglary rate,Larceny-theft rate,Motor vehicle theft rate,
1960,   3943116,       6262,         469,         294,,         974,       4525,      49253,      15461,      27979,       5813,         158.8,          11.9,           7.5,,          24.7,         114.8,       1249.1,         392.1,         709.6,         147.4 
1961,   3987000,       6269,         400,         380,,       1129,       4360,      53445,      17439,      29746,       6260,         157.2,          10.0,           9.5,,          28.3,         109.4,       1340.5,         437.4,         746.1,         157.0 
1962,   4100000,       6200,         422,         439,,       1301,       4038,      57160,      18872,      30436,       7852,         151.2,          10.3,          10.7,,          31.7,          98.5,       1394.1,         460.3,         742.3,         191.5 
1963,   4140000,       7019,         390,         396,,       1410,       4823,      62841,      19400,      34843,       8598,         169.5,           9.4,           9.6,,          34.1,         116.5,       1517.9,         468.6,         841.6,         207.7 
1964,   4294000,       8285,         503,         529,,       1445,       5808,      70609,      22706,      37954,       9949,         192.9,          11.7,          12.3,,          33.7,         135.3,       1644.4,         528.8,         883.9,         231.7 
1965,   4357000,       8777,         491,         586,,       1297,       6403,      68094,      21236,      38428,       8430,         201.4,          11.3,          13.4,,          29.8,         147.0,       1562.9,         487.4,         882.0,         193.5 
1966,   4459000,       9066,         504,         650,,       1555,       6357,      74754,      24580,      42070,       8104,         203.3,          11.3,          14.6,,          34.9,         142.6,       1676.5,         551.2,         943.5,         181.7 
1967,   4509000,       8536,         501,         561,,       1682,       5792,      79581,      26667,      43900,       9014,         189.3,          11.1,          12.4,,          37.3,         128.5,       1764.9,         591.4,         973.6,         199.9 
1968,   4588000,       9903,         636,         619,,       2181,       6467,      89021,      30317,      47858,      10846,         215.8,          13.9,          13.5,,          47.5,         141.0,       1940.3,         660.8,       1043.1,         236.4 
1969,   4641000,      11235,         551,         794,,       2895,       6995,     100124,      32555,      54897,      12672,         242.1,          11.9,          17.1,,          62.4,         150.7,       2157.4,         701.5,       1182.9,         273.0 
1970,   4589575,      13976,         702,         740,,       4395,       8139,     118277,      41301,      62812,      14164,         304.5,          15.3,          16.1,,          95.8,         177.3,       2577.1,         899.9,       1368.6,         308.6 
1971,   4664000,      15898,         745,       1004,,       4858,       9291,     126254,      49003,      63173,      14078,         340.9,          16.0,          21.5,,         104.2,         199.2,       2707.0,       1050.7,       1354.5,         301.8 
1972,   4720000,      17823,         871,         984,,       6340,       9628,     126222,      51056,      60689,      14477,         377.6,          18.5,          20.8,,         134.3,         204.0,       2674.2,       1081.7,       1285.8,         306.7 
1973,   4786000,      19738,         834,       1236,,       7565,      10103,     144437,      60726,      66558,      17153,         412.4,          17.4,          25.8,,         158.1,         211.1,       3017.9,       1268.8,       1390.7,         358.4 
1974,   4882000,      21587,         868,       1323,,       8617,      10779,     169417,      71394,      81078,      16945,         442.2,          17.8,          27.1,,         176.5,         220.8,       3470.2,       1462.4,       1660.8,         347.1 
1975,   4926000,      22608,         711,       1251,,       8204,      12442,     205266,      77867,     110762,      16637,         459.0,          14.4,          25.4,,         166.5,         252.6,       4167.0,       1580.7,       2248.5,         337.7 
1976,   4970000,      21030,         692,       1240,,       7076,      12022,     218002,      71984,     130130,      15888,         423.1,          13.9,          24.9,,         142.4,         241.9,       4386.4,       1448.4,       2618.3,         319.7 
1977,   5048000,      22203,         593,       1570,,       7094,      12946,     192795,      68205,     109554,      15036,         439.8,          11.7,          31.1,,         140.5,         256.5,       3819.2,       1351.1,       2170.2,         297.9 
1978,   5084000,      24545,         731,       1928,,       8454,      13432,     218028,      75022,     124880,      18126,         482.8,          14.4,          37.9,,         166.3,         264.2,       4288.5,       1475.6,       2456.3,         356.5 
1979,   5118000,      28594,         877,       2216,,      10939,      14562,     248641,      81579,     145758,      21304,         558.7,          17.1,          43.3,,         213.7,         284.5,       4858.2,       1594.0,       2847.9,         416.3 
1980,   5400851,      29993,         743,       2391,,      10670,      16189,     272652,      91773,     160764,      20115,         555.3,          13.8,          44.3,,         197.6,         299.7,       5048.3,       1699.2,       2976.6,         372.4 
1981,   5569000,      30527,         960,       2362,,      10938,      16267,     282926,      93121,     171170,      18635,         548.2,          17.2,          42.4,,         196.4,         292.1,       5080.4,       1672.1,       3073.6,         334.6 
1982,   5639000,      26963,         713,       2242,,       8716,      15292,     267097,      84469,     165049,      17579,         478.2,          12.6,          39.8,,         154.6,         271.2,       4736.6,       1497.9,       2926.9,         311.7 
1983,   5732000,      26179,         483,       2021,,       8267,      15408,     232062,      72614,     143398,      16050,         456.7,           8.4,          35.3,,         144.2,         268.8,       4048.5,       1266.8,       2501.7,         280.0 
1984,   5837000,      27935,         546,       2356,,       8414,      16619,     234621,      70310,     147251,      17060,         478.6,           9.4,          40.4,,         144.1,         284.7,       4019.5,       1204.6,       2522.7,         292.3 
1985,   5976000,      30311,         620,       2587,,       9812,      17292,     275070,      81070,     171950,      22050,         507.2,          10.4,          43.3,,         164.2,         289.4,       4602.9,       1356.6,       2877.3,         369.0 
1986,   6104000,      35869,         686,       2678,,      13056,      19449,     297130,      88695,     182171,      26264,         587.6,          11.2,          43.9,,         213.9,         318.6,       4867.8,       1453.1,       2984.5,         430.3 
1987,   6222000,      35868,         735,       2681,,      13014,      19438,     324511,      96572,     197302,      30637,         576.5,          11.8,          43.1,,         209.2,         312.4,       5215.5,       1552.1,       3171.0,         492.4 
1988,   6401000,      42589,         748,       2970,,      15593,      23278,     362376,     103106,     223768,      35502,         665.3,          11.7,          46.4,,         243.6,         363.7,       5661.2,       1610.8,       3495.8,         554.6 
1989,   6436000,      47357,         820,       3150,,      17450,      25937,     407868,     110215,     255578,      42075,         735.8,          12.7,          48.9,,         271.1,         403.0,       6337.3,       1712.5,       3971.1,         653.7 
1990,   6478216,      48996,         767,       3472,,      17067,      27690,     389165,     104905,     240623,      43637,         756.3,          11.8,          53.6,,         263.5,         427.4,       6007.3,       1619.4,       3714.3,         673.6 
1991,   6623000,      48894,         849,       2800,,      17762,      27483,     381165,     100317,     240359,      40489,         738.2,          12.8,          42.3,,         268.2,         415.0,       5755.2,       1514.7,       3629.2,         611.3 
1992,   6751000,      49496,         741,       3057,,      16863,      28835,     382934,      97402,     246619,      38913,         733.2,          11.0,          45.3,,         249.8,         427.1,       5672.3,       1442.8,       3653.1,         576.4 
1993,   6917000,      50019,         789,       2448,,      17154,      29628,     378348,      90423,     246849,      41076,         723.1,          11.4,          35.4,,         248.0,         428.3,       5469.8,       1307.3,       3568.7,         593.8 
1994,   7055000,      47103,         703,       2448,,      15703,      28249,     376926,      81406,     256208,      39312,         667.7,          10.0,          34.7,,         222.6,         400.4,       5342.7,       1153.9,       3631.6,         557.2 
1995,   7201000,      47317,         683,       2539,,      14777,      29318,     385005,      76324,     264872,      43809,         657.1,           9.5,          35.3,,         205.2,         407.1,       5346.5,       1059.9,       3678.3,         608.4 
1996,   7353000,      46966,         630,       2357,,      15100,      28879,     416986,      81968,     288803,      46215,         638.7,           8.6,          32.1,,         205.4,         392.8,       5671.0,       1114.8,       3927.7,         628.5 
1997,   7486000,      45408,         563,       2328,,      15473,      27044,     388155,      81320,     262263,      44572,         606.6,           7.5,          31.1,,         206.7,         361.3,       5185.1,       1086.3,       3503.4,         595.4 
1998,   7642000,      43762,         618,       2322,,      14308,      26514,     373717,      75720,     255459,      42538,         572.7,           8.1,          30.4,,         187.2,         347.0,       4890.3,         990.8,       3342.8,         556.6 
1999,   7788240,      41585,         583,       2319,,      12962,      25721,     359383,      71429,     247834,      40120,         533.9,           7.5,          29.8,,         166.4,         330.3,       4614.4,         917.1,       3182.2,         515.1 
2000,   8186453,      41319,         651,       1968,,      13250,      25450,     347630,      68488,     240440,      38702,         504.7,           8.0,          24.0,,         161.9,         310.9,       4246.4,         836.6,       2937.0,         472.8 
2001,   8405677,      41671,         598,       2180,,      14402,      24491,     347872,      71799,     238484,      37589,         495.7,           7.1,          25.9,,         171.3,         291.4,       4138.5,         854.2,       2837.2,         447.2 
2002,   8544005,      39271,         606,       2108,,      13432,      23125,     346559,      73932,     234591,      38036,         459.6,           7.1,          24.7,,         157.2,         270.7,       4056.2,         865.3,       2745.7,         445.2 
2003,   8676460,      39435,         657,       2234,,      14043,      22501,     369589,      79001,     247196,      43392,         454.5,           7.6,          25.7,,         161.9,         259.3,       4259.7,         910.5,       2849.0,         500.1 
2004,   8918129,      40217,         613,       2387,,      13656,      23561,     376656,      82992,     249426,      44238,         451.0,           6.9,          26.8,,         153.1,         264.2,       4223.5,         930.6,       2796.8,         496.0 
2005,   9132553,      40725,         564,       2143,,      14041,      23977,     378534,      84463,     249594,      44477,         446.0,           6.2,          23.5,,         153.7,         262.5,       4145.0,         924.9,       2733.0,         487.0 
2006,   9363941,      44754,         605,       2169,,      15511,      26469,     362712,      85140,     234445,      43127,         477.9,           6.5,          23.2,,         165.6,         282.7,       3873.5,         909.2,       2503.7,         460.6 
2007,   9544750,      46917,         720,       2198,,      17291,      26708,     371248,      90294,     238436,      42518,         491.5,           7.5,          23.0,,         181.2,         279.8,       3889.6,         946.0,       2498.1,         445.5 
2008,   9685744,      47353,         640,       2334,,      17808,      26571,     387917,     100564,     247709,      39644,         488.9,           6.6,          24.1,,         183.9,         274.3,       4005.0,       1038.3,       2557.5,         409.3 
2009,   9829211,      42073,         566,       2323,,      14631,      24553,     360985,      98606,     229216,      33163,         428.0,           5.8,          23.6,,         148.9,         249.8,       3672.6,       1003.2,       2332.0,         337.4 
2010,   9712157,      39068,         555,       2107,,      12372,      24034,     353449,      96947,     226161,      30341,         402.3,           5.7,          21.7,,         127.4,         247.5,       3639.2,         998.2,       2328.6,         312.4 
2011,   9812460,      36762,         549,       2066,,      12266,      21881,     357235,      96014,     231543,      29678,         374.6,           5.6,          21.1,,         125.0,         223.0,       3640.6,         978.5,       2359.7,         302.5 
2012,   9915646,      37675,         583,       2143,,      12502,      22447,     339473,      86992,     223875,      28606,         380.0,           5.9,          21.6,,         126.1,         226.4,       3423.6,         877.3,       2257.8,         288.5 
2013,   9994759,      37519,         563,       2022,       2891,      12704,      21361,     339808,      83459,     229190,      27159,         375.4,           5.6,          20.2,          28.9,         127.1,         213.7,       3399.9,         835.0,       2293.1,         271.7 
2014,  10097343,      38097,         580,       2159,       3048,      12417,      22052,     331316,      76428,     228034,      26854,         377.3,           5.7,          21.4,          30.2,         123.0,         218.4,       3281.2,         756.9,       2258.4,         266.0 

Estimated crime in Illinois

,,National or state crime,,,,,,,,,,"Crime rate per 100,000 population",,,,,,,,,,,

,,Violent crime,,,,,,Property crime,,,,Violent crime,,,,,,Property crime,,,,,

Year,Population,Violent crime total,Murder and nonnegligent Manslaughter,Legacy rape /1,Revised rape /2,Robbery,Aggravated assault,Property crime total,Burglary,Larceny-theft,Motor vehicle theft,Violent Crime rate,Murder and nonnegligent manslaughter rate,Legacy rape rate /1,Revised rape rate /2,Robbery rate,Aggravated assault rate,Property crime rate,Burglary rate,Larceny-theft rate,Motor vehicle theft rate,
1960,  10081158,      36802,         489,       1773,,      21048,      13492,     199283,      58241,     105423,      35619,         365.1,           4.9,          17.6,,         208.8,         133.8,       1976.8,         577.7,       1045.7,         353.3 
1961,  10258000,      37156,         492,       1767,,      20977,      13920,     213602,      60204,     117006,      36392,         362.2,           4.8,          17.2,,         204.5,         135.7,       2082.3,         586.9,       1140.6,         354.8 
