"RegionID","RegionName","SizeRank","1996-04","1996-05","1996-06","1996-07","1996-08","1996-09","1996-10","1996-11","1996-12","1997-01","1997-02","1997-03","1997-04","1997-05","1997-06","1997-07","1997-08","1997-09","1997-10","1997-11","1997-12","1998-01","1998-02","1998-03","1998-04","1998-05","1998-06","1998-07","1998-08","1998-09","1998-10","1998-11","1998-12","1999-01","1999-02","1999-03","1999-04","1999-05","1999-06","1999-07","1999-08","1999-09","1999-10","1999-11","1999-12","2000-01","2000-02","2000-03","2000-04","2000-05","2000-06","2000-07","2000-08","2000-09","2000-10","2000-11","2000-12","2001-01","2001-02","2001-03","2001-04","2001-05","2001-06","2001-07","2001-08","2001-09","2001-10","2001-11","2001-12","2002-01","2002-02","2002-03","2002-04","2002-05","2002-06","2002-07","2002-08","2002-09","2002-10","2002-11","2002-12","2003-01","2003-02","2003-03","2003-04","2003-05","2003-06","2003-07","2003-08","2003-09","2003-10","2003-11","2003-12","2004-01","2004-02","2004-03","2004-04","2004-05","2004-06","2004-07","2004-08","2004-09","2004-10","2004-11","2004-12","2005-01","2005-02","2005-03","2005-04","2005-05","2005-06","2005-07","2005-08","2005-09","2005-10","2005-11","2005-12","2006-01","2006-02","2006-03","2006-04","2006-05","2006-06","2006-07","2006-08","2006-09","2006-10","2006-11","2006-12","2007-01","2007-02","2007-03","2007-04","2007-05","2007-06","2007-07","2007-08","2007-09","2007-10","2007-11","2007-12","2008-01","2008-02","2008-03","2008-04","2008-05","2008-06","2008-07","2008-08","2008-09","2008-10","2008-11","2008-12","2009-01","2009-02","2009-03","2009-04","2009-05","2009-06","2009-07","2009-08","2009-09","2009-10","2009-11","2009-12","2010-01","2010-02","2010-03","2010-04","2010-05","2010-06","2010-07","2010-08","2010-09","2010-10","2010-11","2010-12","2011-01","2011-02","2011-03","2011-04","2011-05","2011-06","2011-07","2011-08","2011-09","2011-10","2011-11","2011-12","2012-01","2012-02","2012-03","2012-04","2012-05","2012-06","2012-07","2012-08","2012-09","2012-10","2012-11","2012-12","2013-01","2013-02","2013-03","2013-04","2013-05","2013-06","2013-07","2013-08","2013-09","2013-10","2013-11","2013-12","2014-01","2014-02","2014-03","2014-04","2014-05","2014-06","2014-07","2014-08","2014-09","2014-10","2014-11","2014-12","2015-01","2015-02","2015-03","2015-04","2015-05","2015-06","2015-07","2015-08","2015-09","2015-10","2015-11","2015-12","2016-01","2016-02","2016-03","2016-04","2016-05","2016-06","2016-07","2016-08","2016-09","2016-10","2016-11","2016-12","2017-01","2017-02","2017-03","2017-04","2017-05","2017-06","2017-07","2017-08","2017-09","2017-10","2017-11","2017-12","2018-01","2018-02","2018-03","2018-04","2018-05","2018-06","2018-07","2018-08","2018-09","2018-10"
19,"Iowa",30,62000,62000,62100,62300,62600,63100,63600,64100,64500,64800,65000,65200,65500,65800,66100,66500,66800,67300,67800,68300,68800,69200,69500,69700,69900,70300,70800,71600,72500,73300,74000,74700,75300,75800,76200,76400,76400,76200,75900,75600,75300,75100,75100,75200,75500,75900,76500,77300,78100,78800,79500,80100,80700,81100,81500,81800,82000,82300,82600,82900,83200,83500,83700,83900,84100,84500,84800,85100,85500,85900,86300,86900,87500,88000,88500,88900,89200,89300,89500,89700,89800,89900,90100,90200,90600,91000,91500,92000,92300,92700,93000,93200,93400,93700,94000,94300,94700,95000,95400,95800,96300,96800,97400,98300,99300,100200,100900,101300,101500,101700,102000,102500,102900,103400,103800,104100,104200,104400,104500,104600,104800,105100,105600,106100,106700,107200,107700,108000,108300,108500,108800,109200,109400,109600,109700,109800,109900,110100,110400,110600,110900,111100,111300,111600,111800,111800,111700,111400,111200,110900,110700,110600,110600,110600,110700,110900,111100,111100,111000,111000,111000,111000,111000,111100,111000,111000,111100,111300,111400,111700,112200,112500,112300,112200,111900,111500,111100,110800,110300,109800,109800,109800,109700,109700,109800,109900,109900,110000,110200,110400,110700,110700,110700,110800,111000,111100,111300,111600,112100,112400,112700,113100,113400,113900,114200,114200,114100,114400,114700,114900,115100,115500,115800,116000,116300,116700,117000,117300,117700,118000,118400,118800,119100,119400,119900,120400,120700,121200,121900,122600,123100,123500,123700,123800,124100,124600,124700,124900,125500,126000,126400,126900,127600,128100,128500,128700,129100,129500,130000,130500,131200,131900,132600,133200,133400,133700,134000,134400,134900,135800,136800,137200,137400,137700,138000,138200,138300,139000,139800,140800,141500
34,"Mississippi",31,70900,71000,71100,71300,71500,71700,71800,71800,71700,71600,71600,71500,71400,71500,71700,71800,72000,72300,72400,72600,72800,73000,73100,73100,73000,72800,72500,72200,71900,71500,71100,70600,70200,69900,69800,69800,70100,70500,71000,71500,72000,72300,72500,72700,72800,73000,73200,73300,73300,73100,72600,71800,70800,69700,68700,67900,67500,67300,67200,67200,67300,67400,67600,67900,68100,68300,68400,68400,68500,68700,68800,68800,68900,69000,69200,69400,69500,69600,69600,69600,69700,69700,69800,70000,70100,70200,70200,70100,70000,69900,69800,69800,69800,69900,70100,70200,70300,70400,70600,71200,72200,74200,76800,79700,82500,84900,86900,88500,90100,91900,93800,95700,97300,98500,99300,100000,100500,101200,102100,103400,104900,106400,107900,109500,111000,112200,113100,113700,114300,114800,115300,115400,115400,115300,115200,115400,115700,116100,116300,116000,115600,115000,114500,113900,113200,112600,112200,112000,111900,111800,111700,111400,111100,111000,110900,110800,110500,110200,109800,109100,108500,108300,108600,109400,110500,111600,112100,113500,115700,116900,117200,117200,116400,116100,116200,115800,114700,113700,112900,112200,111400,110800,110500,110600,110500,109200,107100,105700,105200,105000,105000,104600,104200,104300,104300,103800,103300,103000,102900,103000,102900,102400,102200,102200,102000,101500,101000,100700,100400,100000,99500,99200,99100,99200,98900,97900,96800,96300,96300,96500,97100,98000,98800,99200,99600,100400,101200,101800,102200,102400,102700,103500,104500,105200,105600,106000,106500,107100,107600,108100,108700,109300,109800,110300,111200,112100,113100,113900,114600,114900,114900,114900,114900,114800,114800,115000,115400,115700,116100,116800,116900,116800,117200,117900,119200,121100,122800,123200,123100,123500,124600
6,"Arkansas",32,62400,62200,61900,61600,61400,61200,61100,61000,61000,61000,61200,61300,61500,61800,62100,62400,62600,62800,63200,63500,64000,64500,65000,65400,65700,65900,66100,66400,66700,66900,67100,67200,67400,67500,67600,67700,67800,68000,68300,68500,68700,68800,69000,69200,69400,69700,70000,70400,70800,71100,71300,71500,71700,71800,71900,72100,72400,72700,73100,73500,73900,74200,74500,74700,74800,74900,74900,74800,74800,74900,74900,75000,75200,75400,75700,76100,76600,77200,77800,78500,79100,79400,79400,79400,79500,79700,79900,80200,80500,80800,81100,81500,81800,82300,82800,83300,83700,84200,84700,85200,85700,86200,86700,87200,87900,88500,89300,90100,90800,91500,92200,92900,93500,94200,94900,95600,96400,97100,97600,98100,98600,99000,99500,100100,100700,101500,102100,102400,102400,102200,102000,102000,102200,102400,102500,102600,102700,102700,102700,102700,102800,102800,102800,102800,102800,102600,102200,101800,101400,101000,100600,100200,100000,99800,99700,99700,99700,99600,99300,99000,98700,98400,98200,98100,98100,98200,98500,98200,97700,97500,97700,97700,97400,96900,96600,96400,96000,95500,95100,95000,94900,94700,94400,94000,93800,93800,94000,93900,94000,94200,94000,93500,93300,93500,93800,93900,94100,94200,94400,94600,94900,95200,95500,96100,96600,96800,97000,97400,97800,98100,98300,98500,98700,98700,98900,99300,99500,99500,99600,99900,100300,100600,101000,101200,101500,101800,102100,102100,102400,102700,103200,103600,104000,104300,104800,105300,105900,106400,106600,107100,107900,108600,109300,109900,110400,111100,111700,112500,112900,113200,113600,114200,114700,115200,115600,116100,116500,116700,116500,116500,116800,117700,118900,120100,121000,121600,121700,121900,122300,123000,123600
23,"Kansas",33,64200,64400,64600,64800,65000,65300,65500,65900,66300,67000,68000,69300,70800,72400,73800,75100,76100,76900,77600,78300,79000,79800,80600,81300,82000,82700,83300,83900,84400,84800,85200,85700,86100,86600,87000,87400,87700,88000,88300,88500,88700,88900,89200,89500,89900,90200,90400,90700,90900,91000,91300,91500,91700,91800,91900,92000,92100,92300,92600,93000,93500,94100,94600,95200,95800,96300,96800,97200,97600,98000,98300,98600,98700,98800,98700,98600,98500,98400,98500,98900,99200,99500,99700,99800,99800,99900,100300,100800,101300,101800,102100,102300,102500,102700,103000,103400,103900,104500,105200,106000,106900,107900,109100,110300,111400,112300,113000,113500,113900,113800,113500,113100,112600,112300,112100,112000,111900,112000,112200,112300,112500,112700,113000,113400,113800,114200,114600,114900,115100,115400,115700,116100,116600,117300,117900,118500,119000,119400,119500,119400,119100,118900,118700,118500,118300,118000,117700,117500,117200,117000,116800,116600,116500,116500,116400,116400,116400,116300,116100,115800,115500,115300,115100,115000,114900,114900,115000,115000,114800,114700,114800,114800,114500,114100,113900,113600,113300,112900,112400,111600,110900,110600,110100,109500,109300,109300,109100,108900,108700,108500,108500,108600,108700,108600,108700,108800,108900,108800,108700,108800,108900,109000,109000,108800,108800,109000,109100,109400,109700,109800,110000,110400,110800,111000,111300,111600,111900,112000,112100,112400,112600,112800,113000,113300,113700,114000,114300,114800,115200,115300,115500,115800,115800,116100,116500,116700,116900,117500,118200,118800,119400,120000,120600,121300,122200,123000,123600,124200,124700,125300,126100,127000,127900,128600,129100,129400,129700,130000,130500,131000,131400,131600,131800,131900,132500,133600,134600,135300,136100,137100,137800
55,"Utah",34,147200,147000,146600,146200,145900,145700,145600,145600,145700,145900,146100,146300,146600,147000,147400,147900,148400,148900,149200,149600,150000,150300,150500,150700,150900,151000,151100,151200,151300,151400,151400,151500,151600,151700,151700,151700,151800,151900,151900,152000,152200,152500,152800,153300,153900,154600,155400,156300,157300,158300,159300,160300,161100,161800,162400,162900,163300,163500,163700,163800,163800,163800,163800,163900,164100,164400,164800,165100,165300,165500,165700,165800,165800,165700,165500,165300,165200,165000,165000,165100,165400,165700,166200,166700,167400,168000,168600,169100,169400,169500,169600,169700,169700,169700,169500,169200,168800,168400,168100,167900,167800,167900,168100,168500,169000,169700,170500,171400,172200,173000,173800,174600,175700,176900,178200,179600,181000,182400,184000,185800,188000,190500,193200,196400,199900,203300,206500,209500,212400,215200,217800,220600,223500,226500,229500,232600,235600,238200,240400,242200,243500,244500,245100,245700,246100,246100,245600,244700,243400,241900,240600,239300,238000,236800,235600,234300,233000,231400,229400,227000,224600,222500,220800,219400,218500,218200,218300,217500,215500,213500,212400,211100,209700,208400,207100,205600,203700,201600,199700,198400,196900,195800,195200,194900,194400,193600,193200,193300,193500,193200,192400,192000,192600,193500,193800,193900,194500,195400,196100,196900,198100,199800,201500,203200,205000,206800,208700,210800,212700,214300,215300,216300,217400,218800,220100,221200,221800,222300,222700,223200,224200,225400,226900,228400,229600,230200,230900,232000,233300,234300,235300,236600,238000,239500,241200,242800,244200,245700,247400,249100,251000,252800,254200,255700,257300,259000,260900,262800,264700,266700,268700,270800,273100,275500,277500,279900,282400,284100,285600,288100,291000,294300,297900,300900,303600,307400,311500,314900,318000,321900,325400
42,"Nevada",35,129800,129600,129400,129300,129300,129300,129500,129800,130100,130500,130800,131000,131200,131300,131400,131400,131500,131700,132000,132300,132700,133100,133500,133800,134100,134200,134400,134500,134600,134800,135000,135200,135300,135500,135600,135800,136000,136300,136700,137100,137600,138100,138600,139200,139800,140500,141100,141500,142000,142400,142800,143300,143700,144100,144700,145300,146000,146800,147600,148300,149000,149800,150600,151400,152200,153200,154200,155300,156600,157900,159100,160200,161100,162000,162700,163200,163800,164400,165200,166100,167200,168400,169700,171000,172600,174300,176400,178700,181500,184800,188600,193000,197900,203100,208700,214900,221700,229300,237700,246500,255100,263100,270000,275800,280800,285300,289500,293500,297400,300600,303200,305400,307100,308700,310200,311600,312800,314100,315300,316700,318100,319000,319100,318400,317000,315100,312800,310400,307900,305600,303000,300300,297700,295000,291900,288800,285400,281800,277900,273400,268100,262100,255900,249900,244300,238600,232700,226800,221400,216300,211300,206500,201600,196700,191600,186400,181100,175800,170500,165800,162000,159000,156700,155000,154000,153400,153400,152700,151100,149700,149300,148400,146800,145400,143900,142500,141000,139300,137800,136600,135100,133300,131800,130700,129700,128600,127900,127300,126900,127200,127600,127900,128400,129100,130000,131600,133700,135500,137100,138900,141100,143100,145000,147600,151300,155700,159800,163200,166300,169200,171700,173700,175400,176800,178400,180200,182100,183500,184800,186100,187200,188300,189700,191500,193400,194800,196100,197300,198600,200100,201800,203500,204900,206400,207600,209300,211000,212700,214100,215900,218000,219600,220400,221500,223100,224800,226500,228500,230200,231700,233700,236000,238400,240900,243400,245400,247300,249800,252800,255700,258400,261800,265400,267800,269800,272500,275400,278000,281100,284500,287400
41,"New Mexico",36,113300,113300,113400,113500,113600,113700,113900,114200,114600,115000,115300,115600,115800,116000,116100,116300,116400,116500,116500,116300,115900,115400,114900,114600,114800,115600,116700,118100,119300,120300,120900,121400,121800,122100,122200,122300,122200,122100,122000,121900,121900,121900,122000,122100,122300,122600,122900,123200,123500,123800,124100,124400,124700,125000,125500,126100,127100,128300,129500,130600,131700,132600,133500,134100,134600,134900,135000,135300,135800,136500,137100,137800,138400,138800,139000,139000,138800,138300,137800,137500,137400,137600,138100,138400,138800,139400,140200,141400,142800,144400,146000,147600,149200,151000,152800,154200,154900,154700,154000,153200,152900,153000,153100,152800,151600,149800,148000,147000,146800,147300,148200,149300,150400,151700,153200,155200,157300,159400,161500,163600,165700,167700,169700,171500,173300,174900,176400,177700,178900,179800,180400,180900,181500,182200,182800,183500,183900,184100,184200,184200,184200,184300,184500,184600,184600,184400,184000,183500,182800,182100,181500,181000,180500,180100,179700,179200,178700,178100,177400,176600,175900,175400,175000,174900,175000,175000,175100,174800,174100,173400,172900,172300,171800,171000,169700,168500,167400,166300,165000,163800,162700,161500,160600,159900,159300,158600,158100,157400,156700,156200,155600,154900,154700,154700,154800,154600,154200,154100,154000,153900,153700,153500,153500,153700,153800,153700,153700,153800,154000,154200,154400,154300,154200,154700,155400,155800,156000,156100,156200,156200,156100,156000,156100,156600,157000,157400,157700,158200,158700,159300,160300,161400,162200,162900,163400,163800,163900,163900,164000,164600,165300,165800,166200,166600,167000,167500,168400,169600,170500,171300,172000,172600,173000,173100,173200,173700,174400,175000,175800,177300,178900,180300,181100,181400,182700,185100,186800,187600,189000,190400,191200
61,"West Virginia",37,48800,49000,49100,49100,49200,49200,49300,49500,49600,49800,49900,50000,50100,50300,50300,50400,50500,50700,50900,51300,51800,52400,53000,53500,54000,54300,54600,54800,55000,55200,55300,55500,55700,56000,56200,56500,56700,56900,57100,57300,57400,57500,57600,57600,57600,57600,57600,57700,57800,57900,58100,58200,58400,58700,59100,59500,59900,60200,60500,60800,61000,61200,61200,61200,61100,61200,61200,61300,61400,61500,61500,61600,61700,61700,61900,62100,62500,63200,64000,65000,65900,66700,67500,68300,69200,69900,70600,71000,71000,70700,70200,69500,68900,68600,68600,68900,69400,70100,71100,72300,73300,74300,75200,76300,77500,78700,79500,79800,79700,79400,79400,79600,80000,80400,80800,81100,81300,81500,81600,81600,81700,81900,82200,82400,82800,83500,84100,84400,84400,84200,84000,84100,84400,84800,85200,85300,85100,84800,84400,84000,83800,83800,83800,83900,83800,83500,83100,82700,82300,82100,81900,81800,81800,81800,81800,81700,81600,81400,81300,81100,80800,80600,80400,80400,80500,80500,80600,80700,80600,80400,80100,80100,80300,80500,80600,80600,80600,80500,80200,79900,79700,79900,80200,80200,80100,80100,79900,79700,79500,79300,79100,79200,79500,79700,79700,79700,79800,80000,80300,80500,80600,80900,81100,81300,81400,81700,81900,82200,82400,82500,82600,82700,83000,83100,83100,82900,82900,83100,83400,83600,83700,83800,84100,84400,84500,84900,85400,86000,86200,86300,86600,87100,87500,87800,88200,88600,88900,88900,88900,88900,89000,89100,89300,89700,90000,90100,90100,90200,90300,90900,92000,92700,92900,93100,93000,92400,91800,91700,91800,91900,92100,92400,93000,93800,94400,94700,94800,95100,95700,96400,96800
38,"Nebraska",38,73700,74500,75400,76300,77200,77900,78600,79000,79400,79700,79900,80000,80000,79900,79600,79400,79300,79300,79300,79400,79600,79900,80100,80300,80500,80700,80800,81100,81300,81700,82000,82500,83100,84100,85600,87800,90600,93800,97000,99700,101800,103300,104200,104900,105700,106600,107600,108400,109100,109600,109900,110100,110300,110600,110700,110400,109600,108100,105700,102500,99300,96500,94400,93000,92300,92100,92300,92700,93100,93700,94200,94700,95100,95300,95600,95700,95900,96100,96300,96700,97000,97300,97500,97900,98500,99000,99700,100400,101300,102100,102900,103600,104200,104800,105600,106500,107600,108700,109700,110500,110900,111100,111200,111500,112200,113100,114200,115100,115800,116100,116200,116100,116200,116300,116600,116900,117400,117900,118400,118900,119300,119700,120000,120300,120600,120800,121000,121100,121100,121000,121000,121000,121000,121100,121100,121100,121100,121100,121000,120800,120600,120200,119900,119400,119000,118700,118500,118400,118300,118200,118200,118200,118200,118200,118300,118300,118300,118300,118300,118200,118200,118200,118300,118500,118700,118800,118900,119100,119200,119400,119600,119600,119200,118900,118500,118200,117700,117500,117300,117300,117300,117200,117100,116800,116600,116700,116800,116600,116500,116600,116700,116500,116600,117000,117200,117600,118100,118400,118800,119500,120000,120300,120400,120600,120800,120900,121200,121800,122300,122700,123000,123200,123400,123700,124100,124400,124500,124600,124900,125300,125700,126000,126600,127100,127600,128200,128800,129600,130400,131100,131600,132100,132700,133300,133600,133900,134500,135200,135900,136500,137100,137700,138100,138300,138800,139400,140100,141100,141900,142500,143100,144000,144900,145900,146900,147700,148400,149200,150000,150900,151800,152700,153800,154800,155500,156500,157700,158800,159900,160900,161500
20,"Idaho",39,99900,99800,99800,99700,99600,99600,99600,99800,100200,101000,102300,104100,106200,108400,110500,112300,113900,115100,115900,116400,116700,116700,116600,116400,116200,116200,116300,116600,117100,117500,118000,118400,118800,119100,119400,119500,119400,119300,119100,119000,118900,118900,119000,119200,119500,119900,120200,120600,120900,121300,121700,122100,122600,123000,123500,124100,124700,125300,125800,126200,126300,126100,125800,125200,124600,124200,123800,123700,123700,123800,124000,124200,124500,124700,125000,125300,125600,126000,126400,126800,127200,127500,127800,128200,128600,129100,129600,130200,130800,131200,131500,131700,132000,132300,132800,133400,134200,135200,136200,137300,138200,139100,140000,141000,142100,143400,144700,146000,147300,148600,150000,151800,154100,157000,160200,163400,166400,169100,171400,173900,176700,179300,181800,184000,185800,187100,187900,188400,188900,189200,189400,189700,190200,190400,190500,190500,190600,190800,191000,191300,191600,191800,191700,191700,191400,190700,189500,188200,186600,185000,183400,181900,180500,179200,177900,176700,175700,174300,172500,170900,169400,168100,166900,165900,165300,164900,165200,164100,161500,159400,158600,157400,156200,155100,154100,152700,150900,149600,148100,146300,145100,144500,143700,143300,143100,142900,142400,142200,141800,141400,141000,141200,141600,142300,143000,143800,144500,145400,146400,147400,148300,148900,149500,150500,151800,153100,154700,156500,158000,159100,160200,161300,162700,163700,164600,165900,167300,168200,168700,169000,169300,169500,169900,170700,171700,172700,173400,174400,175500,176400,177000,177700,178500,179400,180200,181200,182500,184100,185700,187100,188300,189300,190400,191800,193200,194100,195200,196500,198000,199600,201300,203300,205300,207100,208400,209800,211800,214000,215600,217300,218900,220900,223300,225500,227600,230600,233600,236500,239100,242600,246200
18,"Hawaii",40,215400,214600,213700,212800,212100,211400,210900,210500,210200,210000,209500,208700,207700,206800,205800,204800,203900,203200,202600,202200,201900,201700,201500,201400,201500,201900,202300,202700,202900,203100,203100,203100,203300,203500,203600,203500,203200,202900,202500,202200,201900,202000,202400,203200,204500,206100,207700,209300,210700,212200,213500,214600,215500,216100,216700,217300,217900,218600,219300,219900,220500,221200,222100,223100,224200,225500,226800,228200,229800,231600,233400,235200,237000,238900,240900,242900,245300,247800,250500,253400,256500,259800,263300,267100,270900,274800,278900,283400,288500,294100,300100,306200,312500,318800,325500,332800,340700,349300,358600,368200,377700,387000,396100,404800,413200,421300,429300,437700,446800,456200,465600,474600,482800,490100,496800,503200,509400,515300,520400,524900,528500,531400,533600,535400,536600,537100,536900,535900,534700,533600,532500,531200,529700,528000,526400,525000,523600,522300,521100,519800,518100,515700,512800,509200,505100,500300,495300,490200,485000,480000,474900,469800,464600,459500,454600,449700,444700,439400,434500,430400,427200,424900,423500,422800,422500,422400,422300,422900,423600,423500,423100,422900,422100,420900,419400,418100,416500,415100,413900,411900,410000,409300,408600,406600,404700,402900,401700,401700,401900,402200,403700,406100,408000,409800,411900,414600,417500,420200,422100,423700,425900,428800,431800,434600,438200,442100,446100,449300,452200,455900,460000,462300,464800,468200,470400,472100,474900,478200,481200,484600,487900,490900,494100,497400,500700,502600,503500,504600,505900,506200,506500,508100,511700,515400,518700,522100,525200,528600,533300,538000,541600,545100,548500,551900,554600,556700,559000,563200,567200,569100,569400,570200,571400,572900,574700,576200,577900,580000,582800,585400,588400,592600,598300,602500,605600,609100,612900,615500,617400,619100,620100
28,"Maine",41,86200,85700,85100,84500,83900,83400,82900,82500,82300,82100,82000,82000,82000,82100,82400,82700,83100,83600,84200,84700,85300,85800,86200,86600,86900,87200,87500,87800,88100,88500,89000,89500,90000,90600,91200,91800,92500,93300,94200,95200,96200,97200,98300,99400,100600,101800,102900,104000,105100,106200,107400,108600,110000,111400,112900,114500,116100,117700,119200,120800,122200,123600,124900,126100,127200,128200,129100,130000,130900,131900,133000,134200,135400,136600,137900,139100,140300,141500,142800,144000,145200,146300,147600,149000,150400,152000,153600,155400,157400,159300,161200,162900,164500,166100,167800,169700,171800,174000,176200,178100,179600,180900,182300,184100,186600,189400,192100,194300,196200,197800,199100,200000,200600,201100,201700,201900,201800,201700,201600,201600,201700,201700,201700,201600,201400,201200,200900,200600,200100,199700,199500,199200,198700,198300,198000,198000,198000,198200,198300,198200,197800,196800,195200,193100,190700,188200,186000,184100,182600,181300,179900,178600,177500,176600,175800,175000,174000,172700,171600,170900,170700,170800,171100,171600,172100,172600,172900,173900,175800,177500,178400,179000,179000,178400,177600,176500,175300,174100,172700,171100,169800,169100,168800,168800,168600,168700,169000,169000,169000,169200,169400,169500,169700,170200,170600,170900,171200,171800,172400,173000,173500,174200,175000,175800,176000,176000,175700,175600,175900,176300,176400,176600,176800,177200,178000,178900,180000,181300,182700,183300,183100,182400,182200,182500,183100,183700,184400,185100,185500,185500,185600,185800,186000,186100,186400,186900,187400,187900,188800,189800,190700,191800,193300,194900,196300,197700,198800,200000,201700,203200,204000,205000,206300,207400,208300,209100,209800,210500,212000,214300,216200,217600,219000,220000,220600,221000,221200,222400,225000,228000,229700
39,"New Hampshire",42,99700,99600,99600,99700,99900,100000,100200,100300,100600,100900,101300,101600,102000,102400,102800,103300,103900,104600,105400,106200,107300,108400,109500,110500,111300,112100,112800,113500,114200,114800,115500,116100,116900,117700,118500,119400,120300,121400,122500,123800,125000,126200,127500,128900,130500,132100,133700,135200,136700,138100,139600,141100,142600,144100,145600,147300,149000,150700,152400,154200,155900,157700,159500,161300,163000,164700,166400,168000,169700,171300,172900,174600,176300,178000,179800,181700,183700,185700,187800,190000,192300,194600,196800,199000,201300,203400,205600,207800,210000,212300,214500,216500,218400,220400,222500,224700,226900,229200,231500,233700,235600,237600,239600,241700,243900,246200,248400,250400,252400,254100,255500,256800,257800,258700,259500,260000,260400,260400,260200,259800,259500,259100,258700,258200,257600,256900,256200,255300,254400,253600,252800,252300,251800,251400,250700,249900,249000,247900,246700,245400,243800,242300,240800,239400,238100,236500,234600,232600,230900,229300,227900,226400,225000,223600,222200,220800,219400,217600,215800,214500,213800,213500,213400,213400,213700,213900,214200,214000,213600,213300,213200,212600,211800,210600,209200,207700,205800,204200,203000,201700,200300,199100,198300,197600,196900,196400,195900,195800,196000,196300,196000,195800,195900,196400,197400,198200,198300,198100,198300,198600,198800,199100,199800,200500,201400,202400,203300,204100,204900,206000,206800,207400,208400,209700,210200,210300,210700,211000,211200,211900,213000,213900,214800,215400,215900,216100,216700,217700,219000,219900,220700,221400,222100,222700,223500,224400,225200,225700,226200,226800,227700,228500,229100,229900,231100,232600,233900,235200,236900,238900,240900,243000,244700,246100,247000,247800,249000,250600,252200,254000,255100,256200,258000,259700,261000,262700,264700,266600,268200,269800,271100
50,"Rhode Island",43,115800,115700,115700,115600,115600,115600,115600,115700,115800,115900,115900,115800,115800,115700,115700,115700,115800,115900,116100,116400,116900,117500,118100,118500,119000,119300,119700,120100,120600,121000,121500,122000,122500,123100,123700,124200,124800,125400,126100,126700,127300,128000,128900,129900,131100,132400,133800,135000,136200,137400,138400,139300,140200,141200,142300,143500,144900,146500,148200,149900,151700,153500,155400,157400,159600,161700,164000,166400,168800,171300,173700,176200,178700,181300,184100,187100,190300,193700,197000,200400,203700,206700,209800,213100,216700,220500,224500,228500,232200,235700,239000,242300,245600,248800,251900,255000,258200,261400,264600,267800,270800,273700,276500,279300,281900,284600,287000,289100,291000,292600,293900,295100,296000,296700,297000,296900,296500,296100,295900,295700,295500,295200,294800,294000,292900,291700,290500,289300,288400,287700,287000,286100,284800,283400,282100,280400,278700,276900,275200,273500,271400,268900,266100,263200,260100,257300,254600,251800,249200,246700,244400,242300,240300,238300,236600,234600,232100,229500,227200,225500,224600,224300,224400,224900,225300,225700,226100,227300,228600,228800,227900,227100,226000,225300,224700,223500,222000,221000,220000,218500,216400,213900,211800,210200,209200,208300,206500,204500,203500,203000,202200,201200,201400,203000,204700,205600,205900,205900,205900,206700,207300,206800,205900,205700,206300,207500,209300,210800,211600,212000,212600,212900,212600,212800,213900,215100,216300,217200,217600,218000,218600,218900,218900,219400,219900,220100,220800,221700,221400,220800,221100,222000,223000,223700,224600,226000,227500,229000,230400,231400,232200,233400,234700,236200,238200,240100,241100,241900,243500,245200,246700,248300,250300,252100,253500,254400,255700,257500,259900,262900,265500,267500,269300,270500,271600,273200,274500,275000,275100,276300,277900
35,"Montana",44,134400,134400,134400,134500,134500,134500,134500,134400,134400,134300,134300,134300,134200,134300,134400,134500,134500,134600,134600,134500,134500,134400,134300,134200,134200,134300,134300,134400,134400,134500,134500,134500,134500,134400,134400,134300,134300,134300,134300,134400,134500,134500,134500,134400,134400,134400,134400,134300,134300,134300,134400,134500,134600,134600,134500,134400,134100,133800,133600,133600,133900,134700,135900,137300,138600,139700,140500,141000,141400,141700,142000,142200,142400,142700,143100,143400,143800,144200,144700,145300,146200,147100,148000,148600,148500,147300,145200,142800,140800,139600,138900,138500,138400,138400,138800,139400,140500,141800,143300,144700,145800,146700,147600,148600,149800,150900,151900,152600,153100,153700,154500,155700,157000,158200,159300,160200,161000,161800,162600,163500,164500,165600,166900,168200,169300,170400,171300,172200,173000,173700,174400,175000,175500,176000,176400,177000,177600,178300,179100,179900,180600,181100,181500,181900,182100,182300,182400,182400,182400,182400,182400,182400,182400,182400,182400,182400,182300,182200,182200,182000,181700,181500,181200,180900,180700,180500,180300,180800,181800,182600,182800,182900,182700,182500,182100,181400,180500,180200,180100,179500,178400,177400,177000,176700,176500,176500,176800,177300,178100,178500,178400,178400,178700,178900,179000,179300,179700,180300,181000,181800,182600,183100,183400,183600,183900,184700,185900,186800,187400,187700,187500,187400,187500,187800,188200,188600,188800,189100,189400,190000,190900,192000,192400,192400,192200,191900,191600,192000,192500,192900,193800,194700,195300,195700,196200,196700,197100,197700,198600,199800,201600,203400,204000,203700,203900,204800,206100,207200,208200,209100,209200,208800,209000,209500,209300,209100,209500,209800,210400,212200,214300,216900,220300,223300,224200,224400,224700,226100,227100,228300,229900
