observation_date,ATXRSA_20181127,BOXRSA_20181127,CEXRSA_20181127,CHXRSA_20181127,CRXRSA_20181127,CSUSHPISA_20181127,DAXRSA_20181127,DEXRSA_20181127,DNXRSA_20181127,LVXRSA_20181127,LXXRSA_20181127,MIXRSA_20181127,MNXRSA_20181127,NYXRSA_20181127,PHXRSA_20181127,POXRSA_20181127,SDXRSA_20181127,SEXRSA_20181127,SFXRSA_20181127,SPCS20RSA_20181127,TPXRSA_20181127,WDXRSA_20181127
3/1/01,107.8180685,121.5561489,104.9671301,110.3573891,104.0025097,111.111,109.0833053,108.0410812,117.2387884,106.9856164,114.1784969,112.2704675,116.391866,115.3141895,107.4563694,105.1013341,122.3211819,108.1454926,134.9369745,115.0851951,112.4152123,116.8383174
4/1/01,108.3548855,122.7395432,104.7817532,111.2885852,103.8687148,111.653,109.9003054,108.3903701,118.5200773,107.9476744,114.6367959,113.5252433,117.2743465,116.3649236,108.0815051,105.423376,123.3616033,109.0337923,133.8557913,115.8405497,113.4515472,118.6305659
5/1/01,108.6478841,123.177585,105.2518095,112.0870504,104.2202036,112.164,110.0575795,108.849526,119.2530311,108.7427131,115.2573888,114.7737647,118.2852812,116.9781818,108.7053594,105.9555674,124.2777325,109.2368867,132.6620077,116.3007412,113.7641304,119.2568559
6/1/01,109.3060095,124.4396246,105.6779676,113.2163721,104.3233184,112.798,110.4809315,109.1420673,119.9740908,109.5067239,115.734611,115.905359,119.6759858,118.0750441,109.0207498,106.5914852,124.5157527,109.7398439,130.8338032,116.8997476,115.1989243,120.2462894
7/1/01,109.6704543,125.6014416,106.4754226,114.2107238,104.8353822,113.494,110.4215371,109.6610382,120.3902096,110.3045266,116.3756321,117.1336265,121.2570888,119.2232043,109.5119103,107.3438145,125.2859701,109.9912542,129.2811054,117.4966026,116.1561576,121.0806881
8/1/01,110.1915026,126.9430985,106.9814518,115.2511647,104.6256985,114.17,110.6340105,110.4128122,120.963672,110.9728525,117.3585194,118.2926515,122.1182636,120.5863639,109.8604777,108.01678,125.8703192,110.5542888,128.3306185,118.2452307,117.8462023,122.0872413
9/1/01,110.6691039,128.1462317,107.2734376,116.0953717,104.7309036,114.814,110.5229439,110.8528264,121.5056591,111.7007455,118.3400902,119.5218377,123.1953902,121.9830072,110.2765551,108.3422752,126.9777313,111.2109448,128.1842023,119.0279534,118.1249564,123.1038094
10/1/01,111.0543761,129.1333876,107.0055271,116.5205969,104.5258553,115.31,111.2041786,111.1029634,121.697879,112.0801178,119.3156625,121.0906193,124.0946145,123.0949484,110.7513742,108.5344289,128.1520739,111.5955003,128.2106526,119.6940489,118.8759691,124.1343551
11/1/01,111.176223,130.1816681,106.7669907,116.8041671,104.501182,115.855,111.4460541,110.9314917,121.6419635,112.9690875,120.3032062,122.7012117,125.2812934,124.4045086,111.0989877,108.4407405,129.3508863,112.0359652,127.6748978,120.274744,119.5440112,125.0463988
12/1/01,111.2975829,130.5095546,106.3689331,117.0897045,104.6099263,116.449,111.9938246,111.250946,121.6247672,113.5169003,121.2896211,123.7657782,125.9745702,124.5754754,111.6535518,108.4060979,129.9880014,112.0679817,126.8430884,120.6722648,119.8850939,126.1781151
1/1/02,111.6694649,131.3530222,106.8768864,117.5051497,104.784844,117.146,112.5418886,111.4685495,122.0969469,114.4515486,122.7065064,124.4981637,126.4183086,125.3799918,112.1573849,108.9251213,130.3181895,112.8363057,126.8420583,121.3603212,120.3957929,127.245704
2/1/02,112.2786224,131.7735796,107.4248325,118.1213873,105.2631254,117.847,112.7491987,112.1528363,122.3932648,115.0039718,123.9895202,125.4276806,126.9790263,126.0976946,112.7909981,109.5302498,131.7296896,113.2639587,127.6140991,122.1908208,120.7000338,128.8238286
3/1/02,112.6965738,132.9678655,107.9738504,118.7218106,105.6067112,118.69,113.2342465,112.3353384,123.1059895,115.404569,125.4560737,126.6489172,128.1257053,127.3204729,113.2063823,111.135501,133.1933915,113.572835,129.5599375,123.321474,122.958151,130.1388828
4/1/02,112.7755694,134.5276518,108.3572535,119.6348462,106.1541452,119.614,113.369581,112.3204359,123.332128,115.3987116,126.8519017,128.0933046,128.9978434,128.6928524,113.6804642,111.0611698,135.6485804,113.5253182,132.1103684,124.5077521,123.7070487,131.6232904
5/1/02,112.9404504,136.6816626,108.5903019,120.3391174,106.1393725,120.726,113.4649705,112.8180037,124.0086414,115.8738376,128.6919849,129.7919171,130.2226872,130.4847032,114.1978563,111.5249426,138.1327912,113.7289075,134.7483545,125.9244658,124.9503216,133.294924
6/1/02,113.2531553,138.7716402,109.1491427,121.0532393,106.2081366,121.814,113.1902982,113.3768928,124.2546796,116.3382151,130.7723045,131.5675036,131.2049089,132.4955884,114.6767188,111.2987419,140.5380581,114.0536322,137.5691869,127.3884745,125.5976796,134.8405613
7/1/02,113.6674997,140.541407,109.4570895,121.8597324,106.1526089,122.888,113.1793927,114.0326528,124.6760459,116.8268364,132.8587158,133.4807433,132.2883376,134.8544314,114.9940436,112.2729054,142.8720644,114.4553115,139.3733388,128.8795901,126.8532625,136.9985863
8/1/02,114.0228456,142.3079013,109.4880694,122.6349004,106.7327036,123.831,113.5626295,114.5454594,124.6110148,117.2726694,135.0852194,134.9079967,133.2845782,137.0033716,115.2858061,112.0154881,145.7048284,114.7553524,141.1079122,130.3072837,127.7535799,138.9549699
9/1/02,114.1699812,144.2034043,109.4130756,123.4835589,107.0559644,124.779,113.7406241,114.7971181,124.6669487,117.8044953,137.2367349,136.5818404,133.8943328,138.8266921,115.5396125,112.2054835,148.0427727,115.0462678,141.850834,131.5269198,128.5738314,140.8022351
10/1/02,114.6000568,145.8488898,109.5824332,124.3509218,107.3102074,125.733,113.8646906,114.8778908,125.0002604,119.1616623,139.7231098,138.2664197,135.2606175,140.8018587,115.8141967,112.3339936,150.5892392,115.4338332,142.8182933,132.8466293,129.2007801,142.4489301
11/1/02,114.9270406,147.409499,109.766234,125.3167008,107.3409105,126.665,113.8555604,115.5270983,125.5550033,120.6010874,141.824382,139.8373177,136.1322864,142.8436849,116.2411872,113.0020359,153.0406081,115.9076786,143.6332237,134.0969619,130.2565342,143.865821
12/1/02,115.2594164,147.8583931,110.2266134,126.366205,107.7157912,127.617,114.1927632,115.6068367,125.7120331,122.0057804,143.9820594,141.7057934,137.9095675,144.9139571,116.7144987,113.8020377,155.1977532,116.6297076,143.8192912,135.4052581,131.8303754,145.590488
1/1/03,115.6546622,148.5245422,110.8923063,127.2223725,108.3774715,128.461,114.7140396,115.7041983,125.6195077,122.9138081,145.7523981,143.7750665,138.8585216,146.639227,117.7099064,114.6137082,157.2957718,116.8455692,143.7339171,136.4667996,133.2713874,146.6768581
2/1/03,115.95719,149.6979196,111.7011065,128.2111753,108.7542071,129.357,114.8235022,115.3437489,125.5986598,123.7485861,147.3087529,145.8722571,140.0423497,147.9370471,118.6079415,115.4001273,158.500366,117.4795911,143.8503256,137.4528333,134.6618959,147.9440163
3/1/03,116.6831162,150.9727145,112.0465645,129.4855185,108.4335448,130.151,113.9560307,116.1706989,126.1110303,124.3311131,148.8817376,147.3891282,140.5714169,149.2158415,119.5633608,116.0001249,159.6986575,117.9991982,143.9563241,138.3788324,135.5203135,148.6999723
4/1/03,116.6014662,151.6414431,112.5956805,129.7828373,107.984574,130.886,113.5806729,117.11938,125.9157544,125.2878556,150.4855627,148.6999664,141.5353976,150.3393877,119.9005056,116.3929293,161.098467,118.4666703,144.2986803,139.2500326,136.6267403,149.929657
5/1/03,116.855599,151.878691,112.9772108,130.5289797,107.7137932,131.736,113.6269882,118.1077179,125.7775649,125.9702939,152.2882863,149.7636194,142.2501114,151.4915915,120.2907958,116.9281174,162.5825893,118.8851861,144.3747841,140.1469969,138.1174306,151.3691816
6/1/03,116.821561,152.3783313,113.3594252,131.0227197,108.0361591,132.65,114.1545932,117.8390774,125.080526,126.9435212,154.0628793,150.720364,142.5911524,152.2469327,120.6650727,117.6670141,164.200726,119.3610177,144.8403115,140.919718,138.6657485,152.9963177
7/1/03,117.0367856,152.8916361,113.7933506,131.6989306,108.1501517,133.776,114.3458223,117.7945798,125.1645107,128.3570171,157.0161366,152.7761804,143.7968404,153.289818,121.2822729,118.3149467,166.3591619,119.9652807,146.1748491,142.1188795,139.3518868,154.7130886
8/1/03,117.3214869,153.5645331,114.4147622,132.1947234,108.6681129,134.968,114.3634699,117.8318591,125.5974714,130.4353889,160.1046717,155.0509816,144.7777744,154.4869831,122.0967764,118.877512,169.4270853,121.01716,147.7957093,143.5518481,139.7002956,156.7933884
9/1/03,117.7235736,154.6074182,115.0938112,133.2857822,108.602842,136.294,114.3904659,118.1291409,125.8291719,132.6996361,163.5882673,157.067469,145.8731082,156.3630964,123.0430442,119.4521399,173.1511647,121.698596,149.6370261,145.2612668,141.8645455,159.2560073
10/1/03,118.0287107,155.9036416,115.7312392,134.4469905,109.9611237,137.534,114.5054242,118.7979528,126.298093,135.7038009,167.0564678,159.0842353,146.967551,157.9770388,123.9063456,120.3382427,177.1534616,122.8347371,151.5501102,146.9904474,143.2851641,161.6939605
11/1/03,118.4450641,157.682871,116.1573083,135.6524768,110.6135494,138.797,114.6268755,119.1139536,126.7962022,138.7973843,170.7570525,160.7538501,148.0390736,160.0167062,124.9745511,121.4049388,181.1124227,123.5199607,153.7302531,148.8229034,144.8764039,164.1649902
12/1/03,118.6938526,159.3034016,116.3668407,137.0408788,111.1991522,140.182,114.4252648,119.4409541,127.2641016,143.0771128,174.7845778,162.6049155,148.7497441,161.8950637,126.2474474,122.3851445,185.04525,124.8350599,155.9872667,150.7589608,145.2327564,166.5218962
1/1/04,119.2967147,160.572623,116.4626934,138.0252784,110.4945343,141.651,114.9338678,119.7727192,128.0829357,147.2386907,178.773742,164.8300531,149.9966193,163.6433182,127.2893389,123.1392382,188.6295346,125.5832141,157.8431145,152.6250979,147.9990607,169.5353088
2/1/04,119.5742767,161.9872753,116.8527447,138.7624159,110.7106072,143.196,115.3652917,120.0050152,128.6404432,151.6328219,182.9149396,167.0463274,151.2571933,165.4505549,128.3973972,123.9214794,192.6708452,126.5822653,159.953916,154.5365523,149.5132254,171.7954796
3/1/04,120.1514877,163.2529802,117.0965505,139.6106464,111.2827683,145.065,114.4899196,120.9502329,129.2500247,159.8350222,188.7866688,170.3128288,152.788176,167.4792759,129.6369837,124.1830091,199.0584808,127.5260848,162.2126974,156.9182629,152.6687572,174.6481947
4/1/04,120.8657263,165.5309496,118.0140283,140.1710653,112.0880659,146.595,114.7124333,121.3782645,129.2902966,167.5099081,194.5002815,173.1014445,154.4850363,169.139461,130.9273207,125.6818338,204.9232378,128.5971982,164.5344886,159.3596177,153.2278488,177.8454555
5/1/04,120.9406367,166.1740283,117.8811187,141.4729999,112.518881,148.187,115.1533654,122.1673786,129.3119791,175.4259234,199.737756,176.5602812,154.9242692,171.1441364,132.4655356,126.621326,211.0839638,129.8798289,166.7999683,161.7511613,155.3633962,182.0081021
6/1/04,120.8948469,167.515992,117.9203552,142.3152981,112.6199932,149.851,115.4998722,121.8042907,129.8435555,185.0011885,205.2786544,179.8376504,156.2263565,173.3475321,133.924213,127.5131654,216.7246447,131.0946816,169.8353129,164.3054584,157.8340424,186.7273427
7/1/04,121.2902967,168.1405088,117.9166081,143.2319394,112.7418429,151.337,115.7740476,121.6004123,129.9698024,193.5972848,209.2972286,183.3186216,156.539254,175.648491,135.8000158,128.4537811,221.8727139,132.257414,172.0944996,166.3871693,159.9502911,189.8993588
8/1/04,121.7247763,169.2888744,118.0749655,143.84749,112.5201351,152.635,115.9086744,121.6044672,130.3521749,199.396918,211.1491465,186.6992058,157.3117824,177.2841293,137.5650163,129.6290839,225.1219954,133.119678,174.5344796,168.0715765,162.5786822,193.0503812
9/1/04,122.2428078,170.15943,118.5327687,145.181935,112.5938138,154.179,115.9402311,121.7997867,130.5140577,203.0196771,212.7178309,190.3905724,157.2978452,179.1222867,140.5732077,131.1662054,227.9868971,134.2342302,177.0168387,169.6542843,165.0829478,196.118759
10/1/04,122.7244362,172.0519396,118.6331427,146.1663709,113.0478776,155.75,116.2280799,122.1114961,131.2708972,205.266167,213.8687661,193.5435969,158.184191,181.1255572,143.8046766,132.7209365,230.2673236,135.237092,180.0477696,171.2969782,167.9595438,199.5471588
11/1/04,123.2330156,173.0525669,119.3184249,147.2502946,113.8260759,157.528,116.4659939,122.4379815,131.8710926,206.8568452,216.022386,197.0715246,158.8653629,182.929429,147.6961863,134.0958152,231.7630074,137.2847442,183.2781837,173.0868387,170.5881562,203.1521346
12/1/04,123.9485753,174.3182821,119.7533241,148.5852655,114.7655382,159.332,117.0353594,122.7016929,132.7550613,208.1852327,218.129165,200.873538,159.6715607,184.6001993,152.1519798,135.2205142,234.3002112,139.1152237,187.1143401,175.0860601,173.5702437,206.974629
1/1/05,124.6364931,175.7589563,121.1346979,150.0412102,115.1299005,161.292,117.557847,123.2648161,133.3952026,209.1559587,221.4712975,205.3398639,161.3947277,187.1729742,156.3291326,136.7749591,236.7144345,141.6264333,191.6210807,177.5461043,177.2421771,210.7999453
2/1/05,125.4442898,177.935103,121.9016137,151.8230442,115.6424288,163.35,118.2685174,123.9567014,134.370306,211.6797238,225.2073525,210.0508546,162.6694463,189.7929258,161.648176,138.2768193,239.0279856,143.0344965,196.0190314,180.2495562,180.8356096,215.1805926
3/1/05,126.1905184,179.4595766,121.6296442,153.9954158,115.4453348,165.819,118.9371443,124.7630598,134.6566857,213.6633387,229.7469433,215.958792,163.7527194,193.1877224,167.7971532,140.1986283,239.9155421,145.3318555,200.4687973,183.1880647,185.2656304,220.9929269
4/1/05,127.0067871,180.4925349,121.8775803,154.6039341,115.4655267,167.502,119.0334127,125.5387669,135.0899873,216.1934923,233.4436057,222.3494181,165.1296451,195.164424,174.6365978,142.1045065,241.2987246,146.7703835,202.3075325,185.5147286,188.4472473,225.7638049
5/1/05,127.2912918,180.7093605,121.9076052,155.2749769,116.0205552,169.35,119.2790637,126.4999977,135.1289177,217.9855391,237.1054734,227.5602829,165.154126,196.7324202,181.1306652,144.4768899,242.3291984,148.771539,204.821174,187.5497593,192.0071,229.7370556
6/1/05,127.8154739,180.0822783,121.6118772,156.07311,116.9898072,171.189,118.9965691,125.8619823,134.9384357,219.4369946,240.5833463,233.9546466,165.4075488,198.1975369,188.9478436,147.5672498,243.6539344,150.7868206,207.1950312,189.5303143,196.8025129,233.7852606
7/1/05,127.7642953,180.0109906,121.4491849,156.617403,117.6989516,172.859,119.3747093,125.2640042,134.969766,220.4597789,244.2625669,239.2236996,165.2055623,199.8116869,196.1594677,150.418716,244.5163596,152.8298066,209.3078054,191.3792475,201.1150773,236.7812626
8/1/05,127.9255626,179.700054,121.4277082,156.5551938,118.5133898,174.446,119.5552246,124.6764686,135.237444,222.0231102,248.2838179,244.9378845,165.3240329,201.500179,203.0042748,153.414664,245.5039405,155.1057634,210.7149648,193.3675097,206.3916817,238.9966393
9/1/05,127.9456464,180.147242,121.655615,157.9663953,118.5906465,176.439,120.3367712,124.6545966,135.9088214,223.7733788,252.8411106,250.6965076,165.5887697,204.0754709,209.5774343,156.4617938,245.9519161,157.5275616,212.6977049,195.6200542,211.7131226,241.3890678
10/1/05,128.8469944,180.0221236,121.9908384,159.1537395,119.9284241,178.03,120.9348735,125.121348,136.6096117,225.5766997,257.7433157,255.8710886,166.9062674,206.6802743,213.6183348,159.0791987,247.7134092,159.8337172,214.1248727,197.8828842,217.890864,243.7677783
11/1/05,129.7457626,180.811008,122.4919285,161.3249855,120.3688565,179.684,122.1076328,125.6849566,137.2211541,227.9091658,261.663548,259.921677,168.2812111,209.3224684,217.4109535,161.7748532,249.5466197,162.4827935,215.5145689,200.1481701,222.5748968,246.2203946
12/1/05,130.7049855,180.4364219,122.8402642,162.6464493,121.5696304,180.913,122.8337556,126.3437718,137.9194372,229.8884295,265.4191169,263.9398503,169.3239654,212.053575,220.1777444,164.2339029,249.8692818,164.8273282,216.4136301,202.1771394,226.0023173,248.4378769
1/1/06,131.7088401,180.6257017,123.3596423,164.4479315,121.0272374,182.323,123.4430319,126.8726592,138.8041132,232.2726833,268.2086794,267.9689967,170.1177413,213.5059686,223.0111972,167.1032444,250.5739378,167.4198656,217.4019243,203.771336,229.5237069,250.272557
2/1/06,132.3370621,179.5427182,123.3112225,165.9214329,122.1365592,183.289,123.4820034,127.3006037,139.2904019,234.4009517,271.2338374,272.0326075,171.4461315,215.0553576,225.2538758,169.675067,251.376795,169.4731747,218.821067,205.362943,232.2856944,252.0225867
3/1/06,132.6519869,180.0478475,122.9773759,168.0161301,122.79745,184.367,123.46514,127.8695384,139.342698,235.2298767,272.0844715,275.0764452,172.2468684,215.7197563,226.4856782,172.5771906,251.6911577,171.797516,219.2947655,206.1472191,235.9774954,252.8170722
4/1/06,132.9499559,179.343787,122.3418806,167.6165878,124.124304,184.33,123.2151811,126.023336,138.8122885,235.7555374,273.0894321,278.1538507,173.8173683,216.4380996,227.7786353,174.0609853,251.3223562,173.0889396,218.821986,206.6560848,237.9479297,252.2909489
5/1/06,133.0248957,178.3244205,121.8625755,167.7170715,124.583858,184.158,123.0901969,125.3185877,138.7355272,235.3882961,272.9307138,279.6958684,172.7950283,216.6192168,228.0604391,175.3624174,249.6629573,174.6902852,218.0244858,206.5096691,239.0039741,251.1930323
6/1/06,133.0985546,176.4940787,121.9437911,167.155521,125.2954767,183.512,123.2350051,123.7576698,138.4481142,233.6771216,272.2181286,279.2094822,171.4336041,216.1954018,227.5405652,176.72158,247.9194981,176.5375256,216.5468987,205.8073676,237.9649131,249.326806
7/1/06,133.1434001,175.6004446,121.8632592,166.5566723,126.3321955,183.076,123.5576087,122.627018,138.3382947,233.0603193,271.4939447,278.4688994,169.2725758,215.050647,226.0942308,177.7436232,246.0130189,178.2784342,214.9843782,204.9364478,236.937146,247.0599394
8/1/06,133.0779107,174.916192,121.2219849,166.0199576,127.0427285,182.607,123.720169,121.5904781,137.8093817,232.3993531,270.5876107,276.0375501,168.3842225,213.0976132,224.5057962,178.8852313,244.1245563,179.7689737,214.3100819,204.1116982,235.468422,244.4149877
9/1/06,133.0425924,173.8464575,120.5012769,166.4516438,127.797002,182.807,123.6543607,120.6263548,137.6337815,231.8709294,270.4349439,276.3065621,167.4053999,213.02686,222.9438851,179.5062535,243.3754784,181.0200594,213.5584363,203.5854229,234.1383797,241.7351273
10/1/06,133.7037502,173.7447303,120.1599399,166.4818847,128.0648625,183.205,123.7012276,120.3463472,137.3678128,231.3006912,270.9983567,277.508617,167.4627442,213.0284091,221.6856424,179.8754884,242.0883781,182.1004277,213.3631302,203.5492296,232.366721,241.7790045
11/1/06,134.0777518,171.9091757,119.9503329,166.5133116,129.1145147,183.613,123.8222356,119.8419806,137.3140091,231.4233895,271.9025218,278.7702601,167.4067837,213.1600582,221.0431291,180.3784174,241.4381167,183.4168543,213.2686042,203.6526584,231.3143948,241.5399584
12/1/06,134.6470655,171.2858926,119.7455333,166.9588123,129.8281076,184.142,124.5055287,118.6543396,137.6488999,231.7688013,270.3217276,279.6897222,167.6565622,213.2536373,220.706817,180.4554916,239.3341645,184.7357126,213.1593338,203.4750696,230.1065435,241.4433167
1/1/07,134.9839233,170.5762104,120.0882973,168.2655111,130.7787425,184.52,124.503918,118.163826,137.5968943,231.9402522,270.804626,278.9433061,168.7292189,212.9109821,221.4236687,181.9062786,240.1527667,186.3836534,214.623581,203.7427874,229.7575388,241.4111821
2/1/07,135.6058967,171.2789315,120.3262401,169.4825784,131.3074354,184.602,125.2197242,117.8816996,137.4073022,231.7998277,270.1368122,279.790117,169.5859764,213.3136297,220.8685501,183.0627992,238.9044328,188.016561,214.883225,204.0707675,230.4442783,241.8004639
3/1/07,135.8628763,171.8487566,120.4439176,171.2779785,132.0692827,184.156,125.4423935,118.5907329,136.9812238,231.2333783,268.7477351,278.6044256,169.9935273,214.250573,220.1508977,185.0746624,236.6243559,189.5455529,215.3196918,203.9499593,229.575853,241.452665
4/1/07,136.1230742,171.6532558,119.2420296,168.7674885,132.871196,183.017,125.6641131,116.6756025,136.557849,228.688364,266.4296156,276.1146122,169.928703,213.611306,218.161458,185.4409845,234.6459551,189.958371,213.530768,202.8810139,226.6760184,238.5801523
5/1/07,135.4062623,170.9328696,118.4656618,167.3702948,133.2168055,181.609,125.2412599,113.9748341,136.7840708,226.0125594,264.2446558,270.9652499,167.4273018,211.8772484,215.5751342,185.3781527,232.3765081,190.5244816,210.7749928,201.033396,223.0849216,235.8395706
6/1/07,134.8920694,169.7062056,117.1432747,165.9744514,133.6496902,180.263,124.9356694,111.4747936,136.8233685,222.1357312,261.3228454,266.1064484,164.8082609,209.7082554,212.6540782,184.6276921,229.9098833,190.3819659,207.9662135,198.8472389,219.4426412,232.4461377
7/1/07,134.091758,169.227815,116.7499379,164.6500634,133.6784604,179.12,124.1438304,111.0708093,136.9570278,219.1118009,258.4888901,260.1188524,162.8391889,207.7757568,209.4087507,184.2060208,226.6707272,190.1990311,205.5671133,196.8445232,215.467921,229.3092471
8/1/07,133.5627797,167.9848646,115.7865271,162.9409131,133.8646034,178.13,123.9964847,109.7426895,136.8345138,214.8830835,254.8484296,253.9654786,161.2685507,205.3732981,206.331307,183.4689443,223.587415,189.5778735,204.5169028,194.8929472,211.1308579,226.4182729
9/1/07,133.0456767,168.0379907,115.4591277,161.3992987,133.6804489,177.568,123.7293595,108.5118116,136.215697,211.0535852,251.2992995,248.3470857,159.8449889,204.8672218,203.0688544,183.2543589,219.8034089,189.1471869,203.1152069,193.1245967,207.4934949,225.9123276
10/1/07,132.6703662,167.4283357,114.6189865,160.3034553,133.4950366,176.635,123.5006708,106.5549003,134.749707,206.3187457,247.0065343,243.026012,158.5031948,203.9588683,198.0270193,183.1693547,215.3812936,187.8759635,199.6478099,190.9790894,204.7372648,225.4356605
11/1/07,131.362709,166.9541148,112.8978682,159.6269805,132.9084316,175.157,122.4109525,104.1658201,133.0166222,200.740467,239.2342386,236.4154092,156.5098037,203.2956296,192.428082,182.5847036,209.1090068,186.46114,194.6958264,187.9044415,202.0511161,223.0174862
12/1/07,130.4418266,165.5255577,112.3002039,159.3511579,133.0078786,174.349,121.7877482,102.454132,131.6073928,195.9729046,233.1136578,230.5843569,154.4947025,201.7190095,186.8950278,182.6388736,203.470257,185.7321015,189.9934355,185.0994386,199.5311178,219.2371616
1/1/08,129.6992172,164.751738,110.087899,157.5286955,133.2418996,173.141,120.5781899,100.3784313,130.9371876,186.8677868,226.1115645,225.0220496,152.0483504,200.8048493,181.1201827,181.0852982,199.9366602,184.4654255,186.6333651,182.1399737,195.8555837,215.6566362
2/1/08,128.7058386,163.5258953,109.648552,155.9694738,133.483478,171.548,120.3765978,98.64479567,130.257921,178.6061849,217.7720484,219.1620918,149.0698606,199.4444025,175.0552098,179.6388012,193.1884801,183.5399018,178.8520075,178.550799,190.7859994,211.6737096
3/1/08,127.4961713,162.2214709,109.440331,155.2442844,133.2227369,170.062,121.4662513,97.9236098,130.3513577,171.1938823,210.5819468,210.7760915,147.0072343,198.8324579,169.7088246,178.0016056,188.0396063,181.7303913,172.5685621,175.1170725,185.1942317,207.6835094
4/1/08,125.6020411,160.9620163,111.272135,153.9312885,132.7720654,168.345,121.4756324,96.26899591,130.1906686,167.2562781,205.1013433,202.9097453,144.6355952,197.1549433,163.9206703,177.0049909,182.1836862,180.7617589,166.7356718,172.4428654,180.8903154,203.7335441
5/1/08,124.627387,160.5751736,108.9710179,152.007683,132.8900553,166.668,121.2993443,94.58764676,130.1231155,162.1335279,199.4332817,194.5104617,143.3837224,195.8419642,158.5401896,175.6269045,178.5052891,178.4227849,162.5593363,169.5601082,178.0672267,199.8656851
6/1/08,123.0792956,160.5476905,108.2958566,149.960077,131.9289357,165.029,120.7400294,93.36347083,130.1861783,159.1908743,195.1335671,190.7691412,141.8576246,194.8401444,153.2311447,173.8595321,174.3517193,176.6110723,158.5016909,167.1775918,174.935045,196.1754274
7/1/08,121.9394494,159.6723646,107.2176325,147.5455034,131.1677923,163.58,120.8146608,92.30130215,130.2331973,154.2709467,190.6761098,186.216914,140.8848468,192.565716,147.998912,171.7356482,169.8621944,174.2174686,154.1056341,164.399635,173.1498747,192.7125197
8/1/08,121.0954648,159.4899324,107.7171747,145.9406345,129.9701691,162.006,120.5408697,90.41543638,129.6114493,149.6934142,186.6491409,182.0140168,138.4296554,191.070531,142.9871116,169.26214,165.7399854,172.5335688,148.1597006,162.1160413,172.321135,190.4384739
9/1/08,120.1205382,158.2177515,107.9957833,144.2119163,128.9088915,160.322,120.3323593,87.78400041,128.7503409,145.3412659,181.8451933,177.4287894,136.4497753,189.6576079,138.2661693,167.3328841,161.8928245,170.3014639,142.8337448,159.113962,168.7109481,186.83735
10/1/08,118.6827137,157.4491058,107.5532667,142.3482092,127.5317363,158.335,119.6805084,84.55822153,127.6932638,141.1223733,178.0668388,172.4312703,132.5650962,187.8082697,133.3956467,164.5996502,157.9385344,168.5245719,137.5866291,156.2956737,164.0200807,182.871746
11/1/08,116.6988099,154.8377287,107.0970924,139.5259843,125.8763082,156.147,118.3614803,82.51616222,127.3273977,137.1262328,174.9513021,168.4886556,130.5997113,185.5055263,129.1729076,161.7104916,155.1517541,165.5519312,134.6822712,153.6582253,159.871788,179.5594899
12/1/08,113.9776237,153.9939619,105.5764716,136.7111262,123.5178062,153.624,116.5758625,80.24507843,126.4868276,131.2222878,171.4433986,164.2682707,125.2767287,183.3142287,123.4328276,158.6431174,152.9064839,161.0671174,130.6322674,150.7271186,155.7484149,176.3627643
1/1/09,111.4531601,152.6743216,104.6713091,132.1833676,122.5664762,151.516,114.7705626,77.69059218,124.4552628,126.0552082,167.8309172,158.7974526,121.4468961,181.5706364,117.875626,155.9432891,150.1767382,157.1609756,126.6544787,147.7157582,150.5177538,174.1837982
2/1/09,109.4014435,151.9026667,100.5960416,129.4040553,121.2445142,150.023,114.8987321,75.44504579,123.1274334,121.9684119,165.5460759,154.7590784,119.4260367,179.3407547,113.5077476,154.0316014,149.1515363,155.78897,123.973161,145.6134695,147.4916911,171.4294142
3/1/09,108.0705951,149.6744203,99.89684351,127.3365214,120.9420225,148.672,114.793141,73.13761224,123.3144098,117.8089311,163.7425918,150.4288765,113.8219041,176.1993888,108.7078209,150.9989927,146.5722961,152.2595887,121.0918254,142.723635,144.1039085,169.8873134
4/1/09,107.3090883,148.8050553,99.66106335,125.8631373,119.566128,147.963,115.3313375,72.20331512,123.7385631,113.4635736,161.5468958,147.9135536,113.1874407,173.3783787,106.132584,148.8618911,145.7136619,150.4712442,120.1686693,141.560394,142.4337855,169.5739911
5/1/09,106.1330699,149.1624978,102.1337489,125.7982356,119.4903163,147.71,116.1142207,71.6690905,124.0231875,110.2286527,159.837364,145.6727306,112.60024,172.8637341,104.2677467,146.9669276,145.3911756,148.558513,119.8665015,140.8411033,140.9824665,170.0300302
6/1/09,105.8540933,150.8431229,104.7536288,124.519683,119.0752522,148.103,117.8176371,69.90477882,125.2768689,107.5699348,160.3111635,145.9452119,113.7714215,172.2497461,104.6550375,147.3333544,146.4699064,147.8505218,123.342394,141.2907509,140.3908157,171.7670139
7/1/09,107.0967289,151.3668842,105.5277358,125.9226316,119.2814819,148.418,118.6847791,69.30984578,126.2885571,105.8909145,162.2110442,146.3448775,116.7060839,172.295154,105.7903819,147.6515436,148.8871885,147.1239668,126.1593617,142.249693,140.8717379,173.5997626
8/1/09,107.9185321,152.3894097,104.3806283,126.6421003,118.7053318,148.286,118.9213114,69.66746357,127.0280331,104.9563254,164.2582882,147.3239818,119.1931924,172.3143635,107.0512183,147.8803314,151.0348067,146.9689701,129.2362365,143.4767747,141.4122241,175.7394265
